frame_idx,fid3d_idx,pos_x_mm,pos_y_mm,pos_z_mm,leftIndex,rightIndex,epipolarError_pixels,triangulationError_mm,probability,status_bits
64,0,177.167633,68.808495,1914.074097,11,12,0.023809,0.019616,1.000000,0
64,1,88.876190,39.307983,1710.885132,10,11,0.092400,0.068860,1.000000,0
64,2,55.657127,34.551754,1679.351196,9,10,0.130135,0.095623,1.000000,0
64,3,-188.076416,31.607725,1757.454468,8,9,0.104561,0.082670,1.000000,0
64,4,-41.679153,10.134796,1660.916748,7,8,0.117983,0.086827,1.000000,0
64,5,77.776543,-4.777906,897.000244,6,7,1.605632,0.637833,0.500000,64
64,6,162.622406,-10.587961,1875.540894,6,6,0.170540,0.138020,0.500000,0
64,7,-248.200470,-8.425516,1708.682251,5,7,0.105757,0.081996,0.500000,0
64,8,13335.731445,482.544922,-91780.867188,5,6,-1.368802,56.039143,0.500000,96
64,9,-161.985718,-54.488613,1729.733765,4,4,0.127586,0.099020,1.000000,0
64,10,-513.827271,-148.071243,1936.121704,3,3,0.099060,0.088645,1.000000,0
64,11,-558.206726,-178.451248,1891.467041,2,2,0.091959,0.080800,1.000000,0
64,12,-472.487061,-192.841766,1933.390259,1,1,0.067722,0.060167,1.000000,0
64,13,-511.507019,-223.913483,1890.547607,0,0,0.091950,0.080181,1.000000,0
65,0,177.131256,68.812370,1914.091431,10,12,0.007988,0.006579,1.000000,0
65,1,102.776947,36.651268,1727.166504,9,11,0.088222,0.066253,1.000000,0
65,2,-188.113480,31.612316,1757.464478,8,10,0.109279,0.086402,1.000000,0
65,3,73.850578,25.497135,1693.092773,7,9,0.106939,0.079038,1.000000,0
65,4,-248.224457,-8.421597,1708.664307,6,8,0.111189,0.086207,0.333333,0
65,5,13344.180664,482.909393,-91828.781250,6,7,-1.378906,56.490654,0.333333,96
65,6,-503.144409,-19.434109,3463.571533,6,6,-2.933294,4.551430,0.333333,64
65,7,-12.187267,-6.318607,1120.949585,5,8,3.111764,1.560749,0.333333,0
65,8,-35.714245,-19.584608,3284.741699,5,7,1.700624,2.435417,0.333333,64
65,9,-18.135653,-10.522182,1667.648926,5,6,0.106059,0.078130,0.333333,0
65,10,-162.013458,-54.486870,1729.716309,4,4,0.123747,0.096040,1.000000,0
65,11,-513.858826,-148.066879,1936.107910,3,3,0.097848,0.087561,1.000000,0
65,12,-558.265625,-178.445038,1891.507812,2,2,0.076683,0.067385,1.000000,0
65,13,-472.517792,-192.834290,1933.372437,1,1,0.063703,0.056599,1.000000,0
65,14,-511.529388,-223.908051,1890.513794,0,0,0.088667,0.077319,1.000000,0
66,0,177.142883,68.814781,1914.075195,11,12,0.023179,0.019098,1.000000,0
66,1,97.751495,44.499397,1722.875366,10,11,0.099753,0.074767,1.000000,0
66,2,65.855141,34.918869,1691.087646,9,10,0.139261,0.102900,1.000000,0
66,3,-188.095825,31.611320,1757.427734,8,9,0.110689,0.087514,1.000000,0
66,4,-29.797819,4.655868,1672.502686,7,8,0.110993,0.082116,1.000000,0
66,5,77.764740,-4.776846,896.992554,6,7,1.612404,0.640519,0.500000,64
66,6,162.598648,-10.590585,1875.535522,6,6,0.165670,0.134079,0.500000,0
66,7,-248.213745,-8.421432,1708.642944,5,7,0.107626,0.083444,0.500000,0
66,8,13339.835938,482.685455,-91801.710938,5,6,-1.378703,56.465191,0.500000,96
66,9,-162.004089,-54.487606,1729.708374,4,4,0.121311,0.094150,1.000000,0
66,10,-513.844788,-148.067917,1936.091431,3,3,0.101996,0.091271,1.000000,0
66,11,-558.234497,-178.444016,1891.457275,2,2,0.080023,0.070316,1.000000,0
66,12,-472.502991,-192.837006,1933.356812,1,1,0.071908,0.063883,1.000000,0
66,13,-511.527863,-223.909653,1890.531006,0,0,0.076139,0.066401,1.000000,0
67,0,177.144669,68.812248,1914.064941,10,12,0.018748,0.015446,1.000000,0
67,1,-188.102005,31.613783,1757.457520,9,11,0.110950,0.087723,1.000000,0
67,2,89.016670,6.039152,1707.402222,8,10,0.096438,0.071742,0.500000,0
67,3,81.359993,5.289723,1560.544312,8,9,-0.578618,0.394397,0.500000,0
67,4,61.271652,6.287823,1846.701416,7,10,0.803727,0.647990,0.500000,0
67,5,55.600407,5.458441,1675.795166,7,9,0.126929,0.093092,0.500000,0
67,6,-30.924568,-5.357898,1167.619995,6,8,-1.560673,0.816705,0.333333,0
67,7,-43.881134,-6.978292,1656.790405,6,7,0.122131,0.089689,0.333333,0
67,8,-98.855400,-18.339382,3733.502930,6,6,-3.082768,5.026409,0.333333,64
67,9,-248.211731,-8.422351,1708.639160,5,8,0.103971,0.080610,0.333333,0
67,10,-441.185944,-13.812040,3037.092285,5,7,1.805313,2.460542,0.333333,64
67,11,13341.187500,482.623413,-91811.718750,5,6,-1.374322,56.288654,0.333333,96
67,12,-162.002487,-54.487488,1729.704468,4,4,0.114362,0.088756,1.000000,0
67,13,-513.851868,-148.067551,1936.110229,3,3,0.101759,0.091060,1.000000,0
67,14,-558.275635,-178.456284,1891.540283,2,2,0.080130,0.070414,1.000000,0
67,15,-472.514130,-192.836441,1933.375854,1,1,0.078333,0.069589,1.000000,0
67,16,-511.542206,-223.910202,1890.554321,0,0,0.081763,0.071303,1.000000,0
68,0,177.157913,68.816231,1914.068970,10,12,0.019860,0.016362,1.000000,0
68,1,-488.456207,82.807899,4564.021484,9,11,0.820775,1.659734,0.333333,64
68,2,-188.088394,31.607893,1757.440796,9,10,0.104060,0.082274,0.333333,0
68,3,-387.362946,64.210159,3619.423584,9,9,-0.996427,1.601951,0.333333,64
68,4,87.059120,30.414434,1701.555298,8,11,0.116419,0.086323,0.333333,0
68,5,54.905491,19.014385,1073.128296,8,10,-0.589604,0.279979,0.333333,0
68,6,79.454445,27.142097,1552.935669,8,9,-1.699013,1.152696,0.333333,0
68,7,58.296814,32.327446,1844.600830,7,11,1.955545,1.575211,0.333333,0
68,8,35.629013,19.582438,1127.417480,7,10,1.221603,0.610696,0.333333,0
68,9,52.803211,28.619732,1670.925415,7,9,0.135492,0.099111,0.333333,0
68,10,-46.303474,10.779829,1654.420410,6,8,0.114342,0.083877,1.000000,0
68,11,-248.206970,-8.424992,1708.674927,5,7,0.105025,0.081429,0.500000,0
68,12,13331.663086,482.447174,-91749.882812,5,6,-1.374057,56.238922,0.500000,96
68,13,-161.993317,-54.492191,1729.729126,4,4,0.122219,0.094855,1.000000,0
68,14,-513.838867,-148.077118,1936.113647,3,3,0.098684,0.088309,1.000000,0
68,15,-558.240906,-178.455139,1891.500000,2,2,0.092738,0.081485,1.000000,0
68,16,-472.485291,-192.842224,1933.362183,1,1,0.068722,0.061055,1.000000,0
68,17,-511.515778,-223.914337,1890.529541,0,0,0.078490,0.068450,1.000000,0
69,0,177.153214,68.814934,1914.056641,11,12,0.022050,0.018166,1.000000,0
69,1,94.504700,51.853943,1711.962036,10,11,0.113640,0.084668,1.000000,0
69,2,61.236217,42.973244,1681.392822,9,10,0.133287,0.097977,1.000000,0
69,3,-188.095398,31.612906,1757.461914,8,9,0.100409,0.079388,1.000000,0
69,4,-34.812824,12.006881,1666.342407,7,8,0.121035,0.089279,1.000000,0
69,5,77.769806,-4.777100,896.994873,6,7,1.604995,0.637577,0.500000,64
69,6,162.608627,-10.586205,1875.533203,6,6,0.170104,0.137667,0.500000,0
69,7,-248.203369,-8.424192,1708.646240,5,7,0.106078,0.082244,0.500000,0
69,8,13345.828125,482.828522,-91847.359375,5,6,-1.368254,56.057682,0.500000,96
69,9,-161.997620,-54.487984,1729.718018,4,4,0.115421,0.089579,1.000000,0
69,10,-513.813293,-148.062531,1936.044434,3,3,0.102829,0.092013,1.000000,0
69,11,-558.245117,-178.455002,1891.493164,2,2,0.077633,0.068219,1.000000,0
69,12,-472.506226,-192.835510,1933.397705,1,1,0.070824,0.062922,1.000000,0
69,13,-511.527313,-223.918976,1890.565552,0,0,0.069939,0.060999,1.000000,0
70,0,177.148117,68.817307,1914.064453,10,12,0.006905,0.005687,1.000000,0
70,1,102.073715,37.397144,1713.659424,9,11,0.105442,0.078580,1.000000,0
70,2,-188.094406,31.613390,1757.462158,8,10,0.111363,0.088049,0.500000,0
70,3,-430.219971,69.526451,4020.065918,8,9,-3.011653,5.371679,0.500000,64
70,4,45.644882,18.588968,1099.211426,7,10,3.192073,1.554231,0.500000,0
70,5,69.854416,27.303410,1682.415283,7,9,0.112469,0.082650,0.500000,0
70,6,-25.635513,-4.344314,1665.343140,6,8,0.106515,0.078435,1.000000,0
70,7,-248.205429,-8.423609,1708.651489,5,7,0.108505,0.084126,0.500000,0
70,8,13348.321289,482.872559,-91864.148438,5,6,-1.365197,55.940598,0.500000,96
70,9,-162.001816,-54.485203,1729.732788,4,4,0.122377,0.094978,1.000000,0
70,10,-513.833740,-148.069153,1936.089478,3,3,0.097773,0.087493,1.000000,0
70,11,-558.255493,-178.443451,1891.520874,2,2,0.085578,0.075198,1.000000,0
70,12,-472.526154,-192.840775,1933.427612,1,1,0.067090,0.059607,1.000000,0
70,13,-511.522644,-223.908722,1890.547852,0,0,0.078729,0.068659,1.000000,0
71,0,177.160309,68.818695,1914.056274,11,12,0.021066,0.017356,1.000000,0
71,1,95.731140,50.603222,1708.528198,10,11,0.104613,0.077778,0.500000,0
71,2,87.460983,44.611851,1560.876587,10,10,-4.646246,3.163995,0.500000,0
71,3,68.208252,52.982540,1849.591187,9,11,4.907935,3.958654,0.500000,0
71,4,61.843925,46.315834,1677.694824,9,10,0.145184,0.106479,0.500000,0
71,5,-188.093079,31.611856,1757.469360,8,9,0.104979,0.083002,1.000000,0
71,6,-36.258720,23.651621,1661.140503,7,8,0.120566,0.088673,1.000000,0
71,7,77.772743,-4.775425,896.995422,6,7,1.593361,0.632955,0.500000,64
71,8,162.614380,-10.583836,1875.529541,6,6,0.155302,0.125688,0.500000,0
71,9,-248.202896,-8.423698,1708.660278,5,7,0.101434,0.078644,0.500000,0
71,10,13339.197266,482.619812,-91802.367188,5,6,-1.375882,56.347816,0.500000,96
71,11,-161.992676,-54.482212,1729.713257,4,4,0.125151,0.097129,1.000000,0
71,12,-513.844238,-148.069962,1936.123291,3,3,0.091219,0.081631,1.000000,0
71,13,-558.252441,-178.450195,1891.517944,2,2,0.075986,0.066773,1.000000,0
71,14,-472.508728,-192.839859,1933.406616,1,1,0.069693,0.061918,1.000000,0
71,15,-511.520142,-223.914719,1890.548340,0,0,0.075766,0.066076,1.000000,0
72,0,177.168869,68.817558,1914.060791,11,12,0.021591,0.017788,1.000000,0
72,1,100.092880,34.397018,1709.669678,10,11,0.091177,0.067812,1.000000,0
72,2,-188.074341,31.612015,1757.466919,9,10,0.102281,0.080868,1.000000,0
72,3,67.688141,25.247210,1678.367676,8,9,0.121642,0.089206,1.000000,0
72,4,-28.316936,-4.542053,1660.857422,7,8,0.104269,0.076606,0.500000,0
72,5,-19.412661,-4.385098,1138.989746,7,7,-4.878563,2.487952,0.500000,0
72,6,77.776978,-4.776497,896.999023,6,7,1.599554,0.635417,0.500000,64
72,7,162.623077,-10.584405,1875.535400,6,6,0.165772,0.134161,0.500000,0
72,8,-248.187988,-8.423656,1708.650757,5,7,0.102337,0.079343,0.500000,0
72,9,13347.837891,482.876373,-91867.015625,5,6,-1.370843,56.177822,0.500000,96
72,10,-161.981293,-54.482475,1729.729858,4,4,0.117403,0.091117,1.000000,0
72,11,-513.832458,-148.073135,1936.129883,3,3,0.106298,0.095121,1.000000,0
72,12,-558.202637,-178.439423,1891.437744,2,2,0.082746,0.072708,1.000000,0
72,13,-472.489929,-192.838531,1933.399292,1,1,0.074337,0.066042,1.000000,0
72,14,-511.517914,-223.915314,1890.565430,0,0,0.080475,0.070181,1.000000,0
73,0,177.130814,68.825371,1914.078735,11,12,0.013298,0.010955,1.000000,0
73,1,99.804169,43.883102,1719.954834,10,11,0.102863,0.076951,1.000000,0
73,2,69.380585,32.421333,1687.468384,9,10,0.105051,0.077427,0.500000,0
73,3,45.239517,20.249067,1100.302856,9,9,-3.552104,1.731291,0.500000,0
73,4,-431.713409,75.875931,4033.870850,8,10,3.810121,6.819100,0.500000,64
73,5,-188.112595,31.611992,1757.462769,8,9,0.101339,0.080124,0.500000,0
73,6,-24.207417,-2.363915,1666.368164,7,8,0.106842,0.078709,1.000000,0
73,7,77.759674,-4.776070,896.993530,6,7,1.619548,0.643359,0.500000,64
73,8,162.588364,-10.589398,1875.541138,6,6,0.171978,0.139185,0.500000,0
73,9,-248.225555,-8.417859,1708.649658,5,7,0.109405,0.084823,0.500000,0
73,10,13337.401367,482.403625,-91780.992188,5,6,-1.377902,56.418861,0.500000,96
73,11,-162.016876,-54.481781,1729.726685,4,4,0.115126,0.089351,1.000000,0
73,12,-513.862122,-148.066635,1936.089600,3,3,0.101871,0.091159,1.000000,0
73,13,-558.253662,-178.439087,1891.465942,2,2,0.089003,0.078204,1.000000,0
73,14,-472.523163,-192.827438,1933.372070,1,1,0.059957,0.053273,1.000000,0
73,15,-511.545654,-223.906540,1890.549683,0,0,0.081416,0.071001,1.000000,0
74,0,177.147614,68.823479,1914.069458,11,12,0.016586,0.013664,0.500000,0
74,1,138.701569,53.055584,1498.698120,11,11,-2.545619,1.653307,0.500000,0
74,2,128.052933,81.466751,2291.578369,10,12,2.677779,2.652194,0.500000,0
74,3,96.048088,60.154774,1719.057983,10,11,0.098225,0.073457,0.500000,0
74,4,64.871155,50.073338,1686.767090,9,10,0.106974,0.078837,1.000000,0
74,5,-188.102097,31.610922,1757.462280,8,9,0.101371,0.080149,1.000000,0
74,6,-29.470751,16.905893,1666.523682,7,8,0.105136,0.077506,1.000000,0
74,7,77.766548,-4.777415,896.992737,6,7,1.613869,0.641101,0.500000,64
74,8,162.602676,-10.589526,1875.538696,6,6,0.172769,0.139825,0.500000,0
74,9,-248.212830,-8.421108,1708.649780,5,7,0.105313,0.081651,0.500000,0
74,10,13337.051758,482.456390,-91783.390625,5,6,-1.375483,56.319386,0.500000,96
74,11,-162.003143,-54.485355,1729.724487,4,4,0.118406,0.091896,1.000000,0
74,12,-513.838318,-148.070877,1936.089355,3,3,0.100772,0.090176,1.000000,0
74,13,-558.256897,-178.446732,1891.507568,2,2,0.090199,0.079256,1.000000,0
74,14,-472.524139,-192.842789,1933.425537,1,1,0.075686,0.067240,1.000000,0
74,15,-511.534790,-223.908508,1890.553101,0,0,0.073640,0.064224,1.000000,0
75,0,177.128403,68.809990,1914.050171,10,12,0.023533,0.019389,1.000000,0
75,1,93.906876,53.933304,1709.390503,9,11,0.087183,0.064861,1.000000,0
75,2,64.058754,38.124035,1678.225220,8,10,0.108262,0.079412,1.000000,0
75,3,-188.112640,31.613304,1757.443604,7,9,0.096599,0.076375,1.000000,0
75,4,-27.749512,-2.857060,1660.761353,6,8,0.086520,0.063558,1.000000,0
75,5,-248.226074,-8.421294,1708.638550,5,7,0.103759,0.080446,0.500000,0
75,6,13337.961914,482.507477,-91784.023438,5,6,-1.378789,56.457779,0.500000,96
75,7,-162.015198,-54.484241,1729.696899,4,4,0.121473,0.094275,1.000000,0
75,8,-513.857300,-148.067352,1936.075684,3,3,0.094086,0.084194,1.000000,0
75,9,-558.277832,-178.442551,1891.518799,2,2,0.083654,0.073509,1.000000,0
75,10,-472.541626,-192.834518,1933.416504,1,1,0.060330,0.053606,1.000000,0
75,11,-511.538666,-223.905075,1890.510376,0,0,0.077011,0.067161,1.000000,0
76,0,177.124573,68.818443,1914.072632,11,12,0.009113,0.007506,1.000000,0
76,1,91.671684,35.276428,1707.661133,10,11,0.112053,0.083327,1.000000,0
76,2,-400.974701,68.448242,3746.062988,9,10,1.384947,2.303527,0.500000,64
76,3,-188.119720,31.612871,1757.457153,9,9,0.103559,0.081879,0.500000,0
76,4,58.171791,30.453396,1676.431641,8,10,0.131859,0.096699,0.500000,0
76,5,38.808033,20.003489,1118.414062,8,9,-1.133106,0.561747,0.500000,0
76,6,-40.263783,9.804607,1659.270630,7,8,0.112281,0.082538,1.000000,0
76,7,77.756485,-4.773490,896.993286,6,7,1.598382,0.634951,0.500000,64
76,8,162.581635,-10.582859,1875.539673,6,6,0.153072,0.123884,0.500000,0
76,9,-248.224823,-8.419064,1708.631836,5,7,0.104553,0.081061,0.500000,0
76,10,13344.404297,482.665070,-91828.390625,5,6,-1.380065,56.538807,0.500000,96
76,11,-162.016281,-54.485447,1729.684326,4,4,0.117416,0.091126,1.000000,0
76,12,-513.861328,-148.061188,1936.074829,3,3,0.103281,0.092420,1.000000,0
76,13,-558.263184,-178.443970,1891.478271,2,2,0.076921,0.067593,1.000000,0
76,14,-472.524017,-192.835175,1933.361816,1,1,0.067518,0.059986,1.000000,0
76,15,-511.533844,-223.902756,1890.509766,0,0,0.060584,0.052845,1.000000,0
77,0,177.158752,68.823555,1914.071899,11,12,0.017150,0.014129,1.000000,0
77,1,95.364998,54.124336,1711.859131,10,11,0.098426,0.073317,1.000000,0
77,2,64.325714,40.984039,1680.544189,9,10,0.108635,0.079788,1.000000,0
77,3,-188.088715,31.614780,1757.465576,8,9,0.102457,0.081008,1.000000,0
77,4,-28.740896,2.949998,1663.200317,7,8,0.118611,0.087267,1.000000,0
77,5,77.771935,-4.774060,896.993469,6,7,1.597346,0.634537,0.500000,64
77,6,162.614075,-10.581545,1875.541748,6,6,0.158220,0.128050,0.500000,0
77,7,-248.200027,-8.422139,1708.645508,5,7,0.108407,0.084050,0.500000,0
77,8,13340.203125,482.602692,-91809.781250,5,6,-1.369898,56.102863,0.500000,96
77,9,-161.994339,-54.484406,1729.730713,4,4,0.116032,0.090053,1.000000,0
77,10,-513.830688,-148.065765,1936.088135,3,3,0.103359,0.092490,1.000000,0
77,11,-558.222229,-178.438217,1891.469360,2,2,0.077686,0.068265,1.000000,0
77,12,-472.494415,-192.833771,1933.375244,1,1,0.066724,0.059281,1.000000,0
77,13,-511.512451,-223.908615,1890.535156,0,0,0.073339,0.063961,1.000000,0
78,0,177.134613,68.821800,1914.034058,11,12,0.005320,0.004381,1.000000,0
78,1,92.684532,32.393196,1709.185791,10,11,0.097987,0.072925,0.333333,0
78,2,57.754787,19.445370,1065.056885,10,10,-3.044468,1.434349,0.333333,0
78,3,84.798363,27.957951,1563.637329,10,9,-4.814530,3.286229,0.333333,0
78,4,-511.605103,89.375389,4780.185547,9,11,3.291610,6.969201,0.333333,64
78,5,-188.116791,31.617538,1757.463135,9,10,0.099293,0.078506,0.333333,0
78,6,-404.664215,66.563339,3780.609131,9,9,-1.628680,2.733661,0.333333,64
78,7,39.719780,19.222795,1115.861084,8,10,1.835190,0.907655,0.500000,0
78,8,59.703537,28.261400,1677.369385,8,9,0.130456,0.095706,0.500000,0
78,9,-38.476662,8.206031,1658.161255,7,8,0.099452,0.073043,1.000000,0
78,10,77.762238,-4.777110,896.995728,6,7,1.612625,0.640610,0.500000,64
78,11,162.592270,-10.588253,1875.528809,6,6,0.172844,0.139885,0.500000,0
78,12,-248.225784,-8.419418,1708.666870,5,7,0.101108,0.078392,0.500000,0
78,13,13337.507812,482.329193,-91782.539062,5,6,-1.378446,56.442493,0.500000,96
78,14,-162.011978,-54.479099,1729.708252,4,4,0.118627,0.092066,1.000000,0
78,15,-513.841736,-148.059250,1936.054565,3,3,0.099877,0.089374,1.000000,0
78,16,-558.268494,-178.442932,1891.502563,2,2,0.084043,0.073849,1.000000,0
78,17,-472.533783,-192.836014,1933.400879,1,1,0.060666,0.053903,1.000000,0
78,18,-511.545898,-223.908554,1890.558228,0,0,0.088124,0.076847,1.000000,0
79,0,177.159851,68.815628,1914.060547,10,12,0.029076,0.023957,1.000000,0
79,1,-188.085739,31.612917,1757.458374,9,11,0.105792,0.083644,1.000000,0
79,2,60.618389,25.674232,1675.667603,8,10,0.138382,0.101411,1.000000,0
79,3,-39.234303,21.550322,1654.961670,7,9,0.129759,0.095128,0.500000,0
79,4,-58.870815,29.718122,2484.367188,7,8,-4.695320,5.121851,0.500000,0
79,5,69.979301,15.015023,1272.098999,6,9,4.902034,2.739691,0.500000,0
79,6,93.866722,18.350658,1706.631714,6,8,0.119767,0.089000,0.500000,0
79,7,-248.197556,-8.423255,1708.657104,5,7,0.099706,0.077304,0.500000,0
79,8,13347.324219,482.739838,-91860.328125,5,6,-1.369693,56.125748,0.500000,96
79,9,-161.989319,-54.483368,1729.721558,4,4,0.121214,0.094075,1.000000,0
79,10,-513.817566,-148.063370,1936.065674,3,3,0.088924,0.079575,1.000000,0
79,11,-558.216919,-178.447739,1891.457397,2,2,0.087434,0.076825,1.000000,0
79,12,-472.503021,-192.839569,1933.413086,1,1,0.072197,0.064142,1.000000,0
79,13,-511.537231,-223.911667,1890.590576,0,0,0.085977,0.074977,1.000000,0
80,0,177.139069,68.822075,1914.061768,11,12,0.004514,0.003717,1.000000,0
80,1,92.108475,44.046124,1700.603027,10,11,0.106027,0.078512,0.500000,0
80,2,83.893677,40.137863,1548.930786,10,10,0.165176,0.111691,0.500000,0
80,3,62.532131,48.058994,1849.886353,9,11,0.073366,0.059222,0.500000,0
80,4,56.501019,43.445446,1671.465088,9,10,0.132599,0.096963,0.500000,0
80,5,-44.121025,31.293901,1659.719360,8,9,0.127456,0.093749,0.500000,0
80,6,-35.277317,24.302090,1327.063232,8,8,-2.303853,1.363987,0.500000,0
80,7,-256.825653,44.478905,2399.646729,7,9,2.552776,2.737761,0.500000,0
80,8,-188.100250,31.614325,1757.443970,7,8,0.105441,0.083366,0.500000,0
80,9,77.763176,-4.775759,896.999939,6,7,1.607961,0.638760,0.500000,64
80,10,162.594254,-10.586583,1875.538086,6,6,0.165218,0.133714,0.500000,0
80,11,-248.215576,-8.421306,1708.654297,5,7,0.108378,0.084028,0.500000,0
80,12,13347.391602,482.866180,-91853.812500,5,6,-1.373823,56.294151,0.500000,96
80,13,-162.002625,-54.482708,1729.696533,4,4,0.116774,0.090628,1.000000,0
80,14,-513.849731,-148.063751,1936.097412,3,3,0.102088,0.091353,1.000000,0
80,15,-558.249084,-178.438873,1891.482056,2,2,0.083859,0.073686,1.000000,0
80,16,-472.520691,-192.831223,1933.386230,1,1,0.066672,0.059235,1.000000,0
80,17,-511.530762,-223.904800,1890.537598,0,0,0.079965,0.069736,1.000000,0
81,0,177.140579,68.813377,1914.050049,11,12,0.021284,0.017536,0.500000,0
81,1,102.890045,39.765083,1111.769287,11,11,-0.820432,0.399405,0.500000,0
81,2,-151.422165,161.316483,4440.794434,10,12,0.985402,1.909280,0.500000,64
81,3,-56.153267,59.512070,1646.743652,10,11,0.127490,0.093163,0.500000,0
81,4,45.033268,49.540001,1655.423218,9,10,0.135735,0.098455,1.000000,0
81,5,80.440567,37.836971,1682.339111,8,9,0.113783,0.083492,1.000000,0
81,6,-188.103165,31.614378,1757.444336,7,8,0.104167,0.082359,1.000000,0
81,7,77.763557,-4.774676,896.995667,6,7,1.611269,0.640071,0.500000,64
81,8,162.594894,-10.585449,1875.527100,6,6,0.165787,0.134173,0.500000,0
81,9,-248.216125,-8.417268,1708.649170,5,7,0.106676,0.082708,0.500000,0
81,10,13345.160156,482.623749,-91837.804688,5,6,-1.378397,56.475025,0.500000,96
81,11,-162.007614,-54.481602,1729.717651,4,4,0.125625,0.097498,1.000000,0
81,12,-513.851013,-148.063629,1936.091553,3,3,0.098568,0.088204,1.000000,0
81,13,-558.281311,-178.446426,1891.539917,2,2,0.093626,0.082268,1.000000,0
81,14,-472.511597,-192.829590,1933.371460,1,1,0.063191,0.056144,1.000000,0
81,15,-511.551971,-223.904663,1890.565552,0,0,0.071659,0.062498,1.000000,0
82,0,177.147339,68.818298,1914.037598,10,12,0.007538,0.006208,1.000000,0
82,1,-57.445778,34.599651,1633.175659,9,11,0.152967,0.110953,1.000000,0
82,2,-188.093826,31.610727,1757.442627,8,10,0.102506,0.081045,0.500000,0
82,3,-359.909149,58.841839,3362.885498,8,9,-2.097223,3.135689,0.500000,64
82,4,30.029650,19.595985,1143.176880,7,10,2.316107,1.174707,0.500000,0
82,5,43.282124,27.451864,1647.856079,7,9,0.142778,0.103153,0.500000,0
82,6,77.376015,18.216192,1677.312134,6,8,0.121171,0.088703,1.000000,0
82,7,-248.208862,-8.423891,1708.641846,5,7,0.104125,0.080730,0.500000,0
82,8,13348.170898,483.095856,-91860.718750,5,6,-1.380704,56.585670,0.500000,96
82,9,-162.002457,-54.483795,1729.723389,4,4,0.116722,0.090589,1.000000,0
82,10,-513.830566,-148.067627,1936.064331,3,3,0.111903,0.100133,1.000000,0
82,11,-558.245483,-178.442017,1891.482300,2,2,0.087129,0.076558,1.000000,0
82,12,-472.509369,-192.838486,1933.380737,1,1,0.072218,0.064160,1.000000,0
82,13,-511.533691,-223.907013,1890.544189,0,0,0.090417,0.078844,1.000000,0
83,0,177.168640,68.815956,1914.070801,11,12,0.024955,0.020561,1.000000,0
83,1,-188.071869,31.611044,1757.433716,10,11,0.109739,0.086764,1.000000,0
83,2,100.810951,16.082657,1730.029541,9,10,0.094518,0.071127,1.000000,0
83,3,77.729088,9.116770,1690.812988,8,9,0.094851,0.069984,1.000000,0
83,4,77.778328,-4.778022,896.994141,7,8,1.613541,0.640970,0.500000,64
83,5,162.627533,-10.589593,1875.544312,7,7,0.175443,0.141989,0.500000,0
83,6,-248.194534,-8.420939,1708.664307,6,8,0.101340,0.078571,0.500000,0
83,7,13329.779297,482.158752,-91740.851562,6,7,-1.376550,56.337124,0.500000,96
83,8,-7.792110,-25.167253,1646.918701,5,5,0.107609,0.078206,1.000000,0
83,9,-161.981796,-54.486736,1729.722534,4,4,0.116524,0.090435,1.000000,0
83,10,-513.823242,-148.065933,1936.102905,3,3,0.095417,0.085386,1.000000,0
83,11,-558.218567,-178.442978,1891.487793,2,2,0.082790,0.072747,1.000000,0
83,12,-472.500641,-192.841934,1933.423218,1,1,0.069219,0.061498,1.000000,0
83,13,-511.514618,-223.910553,1890.566040,0,0,0.084805,0.073955,1.000000,0
84,0,177.159409,68.818962,1914.071777,10,12,0.013139,0.010823,1.000000,0
84,1,86.731537,35.621216,1733.204346,9,11,0.098122,0.074087,1.000000,0
84,2,-188.086426,31.614143,1757.427368,8,10,0.101624,0.080347,0.500000,0
84,3,-417.434235,67.587128,3900.647217,8,9,-2.878520,4.983314,0.500000,64
84,4,40.467365,18.885132,1113.784790,7,10,3.045008,1.503103,0.500000,0
84,5,61.594658,27.643093,1695.479492,7,9,0.105342,0.078082,0.500000,0
84,6,-248.198074,-8.419540,1708.633667,6,8,0.109155,0.084629,0.333333,0
84,7,13342.411133,482.662476,-91824.867188,6,7,-1.374894,56.320675,0.333333,96
84,8,-479.784637,-17.895159,3302.977783,6,6,-2.076888,3.074952,0.333333,64
84,9,-17.218178,-6.173856,1133.503662,5,8,2.269109,1.151369,0.333333,0
84,10,-51.621906,-19.610691,3398.155518,5,7,0.841897,1.247837,0.333333,64
84,11,-25.172943,-9.826674,1657.015503,5,6,0.109643,0.080340,0.333333,0
84,12,-161.936020,-54.478420,1729.114990,4,4,0.089414,0.069373,1.000000,0
84,13,-513.823486,-148.062424,1936.071411,3,3,0.105229,0.094162,1.000000,0
84,14,-558.248779,-178.445602,1891.514038,2,2,0.086436,0.075951,1.000000,0
84,15,-472.484192,-192.830322,1933.357910,1,1,0.065633,0.058312,1.000000,0
84,16,-511.527802,-223.909973,1890.562744,0,0,0.077336,0.067445,1.000000,0
85,0,177.130585,68.822235,1914.095581,10,12,0.016593,0.013670,1.000000,0
85,1,93.215195,40.264629,1779.757935,9,11,0.113617,0.087985,1.000000,0
85,2,-188.115845,31.622623,1757.456543,8,10,0.107060,0.084647,1.000000,0
85,3,74.409454,23.573950,1741.213013,7,9,0.117151,0.089000,1.000000,0
85,4,-248.234161,-8.407319,1708.676880,6,8,0.096888,0.075120,0.500000,0
